Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
3rd (49);03:29;0;-3;2;10;10;25;0;5;3;0;3;13;14;1;yes;7;2;6;1;1;2;2;2
4th (46);05:18;13;-3;4;10;12;0;3;7;3;0;2;16;7;11;yes;5;4;0;1;4;3;2;1
1st (73);02:31;18;0;9;7;17;0;10;12;2;0;0;11;11;5;no;11;4;0;1;2;5;3;1
2nd (69);02:27;0;-6;2;3;7;55;0;8;2;1;4;6;8;0;no;14;1;10;1;0;0;3;2
3rd (47);03:16;18;0;3;5;13;0;0;8;3;2;2;3;4;7;no;10;3;0;1;4;3;2;0
4th (39);03:07;0;-6;1;20;24;0;0;0;4;1;1;9;6;1;no;8;5;0;0;1;2;4;1
1st (59);03:58;9;0;10;20;8;0;12;0;4;1;1;12;16;6;no;8;2;0;0;3;5;3;0
2nd (57);03:53;14;0;3;5;28;0;0;7;2;0;1;9;14;9;no;10;5;0;1;4;2;3;1
3rd (52);03:20;0;-6;2;3;8;38;0;7;3;3;4;14;10;0;no;9;2;7;1;0;0;3;2
4th (35);06:41;0;-1;3;10;13;1;2;7;3;1;0;16;11;6;yes;5;3;1;1;3;2;3;1
1st (62);04:26;18;0;3;20;21;0;0;0;4;0;1;10;14;7;no;8;3;0;0;4;3;4;0
2nd (62);05:30;0;-6;1;3;3;55;0;6;2;1;5;12;12;0;yes;7;1;9;2;0;0;2;2
3rd (59);04:40;15;-1;5;3;13;9;7;8;3;1;2;10;9;4;no;9;3;2;1;2;4;3;1
4th (51);04:59;3;-5;0;7;26;0;0;20;3;0;3;11;8;2;no;13;7;0;3;1;1;3;0
1st (60);03:44;4;-3;6;20;11;0;8;14;4;0;1;12;18;3;no;8;2;0;2;2;4;3;1
2nd (57);03:00;13;-3;4;10;26;0;0;7;3;0;1;10;4;5;no;12;5;0;1;2;2;4;1
3rd (56);04:28;1;-4;2;3;2;50;2;0;3;0;6;7;5;1;no;14;1;10;0;1;3;2;1
4th (54);03:31;16;0;5;3;18;0;5;7;1;0;0;13;15;8;no;9;4;0;1;4;4;3;1
1st (53);05:08;10;-2;10;5;23;1;6;0;2;2;0;10;20;2;no;10;4;1;0;2;4;2;1
2nd (52);05:42;14;-2;6;10;8;16;0;0;3;0;1;18;23;9;no;12;2;5;0;4;0;3;1
3rd (51);11:54;11;-2;1;3;7;31;0;0;1;3;6;18;6;7;yes;6;1;7;0;3;1;2;0
4th (50);05:11;0;-5;5;20;14;0;6;10;4;1;2;8;5;0;no;8;3;0;2;0;5;2;1
1st (61);05:57;8;-2;5;7;28;0;5;10;3;0;0;22;11;3;no;13;6;0;1;2;4;2;0
2nd (58);04:11;13;-3;3;3;4;38;0;0;2;0;3;6;14;8;yes;7;1;7;1;3;1;3;1
3rd (54);05:41;13;-3;3;10;11;5;0;15;3;0;2;7;16;5;yes;3;2;3;2;2;1;3;2
4th (42);06:49;2;-4;1;20;13;0;4;6;4;0;2;8;2;4;no;8;3;0;1;2;4;4;0
1st (58);05:51;11;-2;8;15;12;0;10;4;3;0;3;10;10;7;yes;1;3;0;1;3;7;1;0
2nd (57);04:43;6;-3;4;7;28;0;0;15;3;0;0;2;12;4;no;13;5;0;2;2;1;4;1
3rd (54);06:47;5;-3;1;3;0;48;0;0;2;2;3;10;8;6;no;14;0;8;1;2;0;4;1
4th (44);05:51;7;-1;6;7;16;0;4;5;2;3;1;16;8;6;no;11;4;0;1;2;2;4;0
1st (57);08:38;9;-2;4;3;24;1;4;14;3;0;2;14;13;4;no;14;5;1;2;2;2;4;2
2nd (56);06:11;16;-1;4;15;14;0;0;8;3;0;2;6;14;8;yes;1;2;0;1;4;3;5;0
3rd (46);08:06;0;-6;1;5;4;28;3;11;3;1;7;9;5;3;no;10;1;7;1;1;3;1;0
4th (39);07:38;10;-2;2;0;11;9;2;7;2;1;3;5;2;7;no;13;2;3;1;4;2;2;1
1st (68);05:58;13;-1;8;7;25;0;0;16;2;0;2;11;10;5;no;11;5;0;2;2;4;3;0
2nd (60);06:32;16;-1;0;3;4;38;0;0;2;1;8;6;3;10;no;14;1;8;0;4;1;2;1
3rd (57);04:35;0;-5;4;20;17;0;8;13;4;0;2;8;5;0;no;8;4;0;2;0;3;4;1
4th (37);05:20;6;-4;7;5;8;1;9;5;3;0;1;5;12;9;no;10;1;1;0;4;3;3;3
1st (62);08:41;17;0;2;3;36;0;4;0;2;1;3;12;2;5;yes;4;8;0;0;2;4;1;0
2nd (60);04:06;18;0;5;7;9;1;3;17;3;0;0;6;6;9;no;13;2;1;2;5;4;1;0
3rd (51);05:38;0;-6;5;15;8;0;11;18;3;2;0;4;3;0;yes;1;1;0;2;0;2;5;3
4th (35);05:06;0;-5;4;10;5;21;0;0;3;1;3;4;15;4;yes;2;1;5;0;2;0;5;1
1st (61);04:31;18;0;3;7;16;0;5;12;2;0;1;12;10;7;no;11;4;0;2;3;1;5;1
2nd (54);03:14;0;-4;9;7;8;31;3;0;3;0;1;8;18;1;no;13;2;6;1;1;3;1;1
3rd (51);03:50;6;-2;4;3;10;16;7;7;3;2;4;18;11;4;no;9;2;3;1;2;3;2;2
4th (48);04:00;8;-4;1;13;23;0;0;7;3;1;2;13;12;5;no;8;4;0;1;2;4;2;1
1st (52);03:03;1;-3;7;7;25;0;8;7;2;0;5;8;14;5;no;11;6;0;1;1;4;4;0
2nd (50);02:52;13;-1;3;5;16;0;3;11;3;0;1;6;6;8;no;10;3;0;1;5;2;3;1
2rd (50);03:36;0;-3;3;3;0;26;6;15;3;0;3;16;6;5;no;9;0;5;2;2;4;1;3
4th (43);03:54;13;-2;4;7;8;13;0;0;3;0;2;4;8;10;no;13;2;4;0;4;2;3;0
1st (56);02:56;13;-1;5;5;0;0;4;30;2;0;0;12;6;6;no;10;0;0;4;4;4;3;1
2nd (54);02:36;12;-1;2;0;15;26;0;0;0;0;5;7;6;9;yes;7;3;6;0;4;3;2;0
3rd (51);04:24;0;-6;4;10;12;31;0;0;3;0;4;10;8;2;no;12;3;6;1;1;0;3;1
4th (42);05:37;10;-3;6;7;17;0;5;0;2;0;1;2;11;12;no;11;4;0;0;4;1;5;2
1st (61);04:40;17;-1;3;5;14;0;4;19;3;0;1;18;2;7;no;10;3;0;2;4;4;2;0
2nd (59);06:55;10;-2;5;10;22;4;4;6;3;0;1;10;9;2;no;12;4;2;1;2;1;3;2
3rd (53);05:36;0;-4;5;2;7;38;5;0;1;1;4;4;13;0;no;14;1;8;0;0;2;5;1
4th (38);07:14;5;-3;4;3;11;10;0;8;3;1;2;5;13;6;no;9;3;2;1;2;2;3;3
1st (62);03:19;0;-5;0;3;0;64;0;0;3;1;6;4;2;1;no;9;0;10;0;1;0;2;2
2nd (61);02:58;17;0;1;7;18;0;2;16;3;0;0;10;6;5;no;13;3;0;3;3;2;3;1
3rd (47);05:12;0;-6;11;10;20;1;5;6;3;0;4;5;13;0;no;12;5;1;1;0;5;3;0
4th (47);04:02;18;0;7;5;12;0;5;0;2;3;0;5;3;4;no;10;3;0;0;3;4;3;0
1st (60);03:11;13;0;7;20;5;0;8;7;4;0;0;14;13;7;no;8;1;0;1;4;3;4;1
2nd (56);02:10;9;-3;3;3;6;38;0;0;1;0;6;4;14;6;yes;7;1;7;1;3;0;4;1
3rd (47);03:33;6;-3;4;10;25;0;0;5;3;0;2;9;8;7;no;12;5;0;1;3;2;3;1
4th (38);03:13;3;-5;0;7;27;0;0;6;3;1;4;8;0;2;no;13;7;0;1;1;4;1;0
1st (76);02:11;13;-1;5;10;26;0;0;23;3;0;1;16;17;4;no;12;6;0;2;3;2;2;0
2nd (67);03:44;13;-1;11;7;11;0;11;15;2;0;0;10;16;5;no;11;2;0;2;2;5;4;1
3rd (64);02:57;0;-6;1;3;4;55;0;7;3;0;4;26;16;0;no;9;1;8;2;0;2;2;2
4th (45);02:33;10;-4;1;0;7;31;0;0;2;0;5;7;10;10;no;13;1;7;0;4;1;3;0
1st (57);03:46;16;-1;5;7;20;0;4;6;2;1;1;18;7;9;no;11;4;0;1;3;4;2;1
2nd (57);04:37;9;-2;4;20;6;0;0;20;4;0;1;4;16;5;no;8;1;0;3;3;3;3;1
3rd (44);05:01;10;-2;3;5;8;10;3;7;2;0;2;13;10;8;no;10;2;3;1;4;2;3;1
4th (41);03:50;0;-6;7;7;17;0;9;7;3;1;2;8;10;3;no;13;4;0;1;1;3;4;1
1st (53);03:18;13;-1;1;5;19;4;3;9;3;0;0;11;3;6;no;10;3;2;0;4;2;2;2
2nd (51);04:18;0;-6;1;7;6;38;0;5;3;0;5;16;2;0;no;13;1;7;2;0;2;3;0
3rd (48);03:32;9;-3;5;10;13;0;5;9;3;1;0;4;11;3;yes;7;3;0;1;2;1;5;3
4th (47);03:42;14;-2;8;7;8;0;0;12;2;1;2;1;16;11;no;11;2;0;2;4;3;4;0
1st (63);04:44;0;-6;1;3;8;48;0;9;3;0;3;10;3;2;no;14;2;8;2;1;2;1;2
2nd (59);04:06;13;0;6;5;20;0;5;10;3;0;0;14;12;7;no;10;4;0;0;4;3;2;2
3rd (55);05:49;9;-3;4;10;8;10;0;17;3;0;0;10;18;4;yes;2;2;2;2;2;2;5;0
4th (43);03:39;9;-2;1;20;15;0;0;0;4;1;1;5;6;7;no;8;2;0;0;3;2;4;2
1st (53);03:49;17;-1;1;7;7;16;0;6;3;0;2;11;14;11;no;13;1;4;1;5;1;3;0
2nd (48);03:48;3;-4;7;5;21;0;3;13;2;1;2;7;6;2;no;10;5;0;2;1;4;3;0
3rd (47);04:07;5;-4;1;3;3;34;0;5;3;0;2;12;12;4;no;14;1;6;2;2;3;3;1
4th (45);03:37;10;-2;1;3;23;4;6;0;2;0;0;8;6;10;no;9;4;2;0;5;2;2;3
1st (58);08:27;0;-6;6;3;21;21;4;9;3;0;1;3;15;0;no;14;4;6;1;0;2;3;2
2nd (56);04:05;9;-1;2;20;0;0;4;22;4;0;1;18;5;6;no;8;0;0;3;3;3;4;1
3rd (51);04:31;13;-1;3;3;23;0;10;0;1;1;0;11;0;5;no;11;4;0;0;3;6;3;0
4th (44);03:39;10;-2;4;7;14;4;0;7;3;0;4;2;14;9;no;13;4;2;1;4;1;3;0
1st (59);02:51;9;-1;9;7;4;0;5;26;3;0;1;10;14;4;no;13;1;0;4;3;5;2;0
2nd (53);04:03;14;0;3;3;13;16;4;0;3;1;3;4;8;7;no;9;2;3;0;4;1;4;2
3rd (51);03:56;8;-3;1;10;31;0;4;0;3;0;1;14;2;5;no;12;6;0;0;2;2;4;1
4th (38);05:17;0;-5;6;15;11;1;3;7;3;2;0;12;16;3;yes;1;3;1;1;1;2;4;1
1st (71);03:49;1;-3;4;3;4;62;0;0;2;0;5;10;14;1;no;14;1;10;1;1;1;4;0
2nd (61);03:02;11;-3;5;5;24;0;4;15;2;0;3;6;8;4;no;12;6;0;2;2;4;2;0
3rd (53);02:34;9;-2;0;5;28;0;0;13;3;0;1;12;4;6;no;10;5;0;1;3;1;3;2
4th (44);03:15;10;-1;7;3;5;0;11;9;2;3;0;12;14;7;no;9;1;0;1;3;2;5;3
1st (67);03:45;9;-2;2;3;0;55;0;0;2;1;7;8;4;4;no;9;0;10;0;2;1;1;2
2nd (58);02:52;17;0;5;7;19;0;3;7;3;2;1;10;9;8;no;13;4;0;1;4;2;2;0
3rd (43);03:53;0;-6;6;10;8;0;5;20;3;0;1;8;12;3;no;12;1;0;3;1;3;5;2
4th (38);03:24;8;-2;4;0;17;0;6;5;0;0;1;5;6;6;no;11;4;0;1;3;4;5;1
1st (59);05:32;18;0;4;0;25;0;6;6;0;0;2;8;8;5;no;11;5;0;1;3;2;4;3
2nd (56);03:42;0;-6;4;3;0;48;7;0;3;1;6;13;4;0;no;9;0;8;0;0;4;1;2
3rd (53);04:20;17;0;6;0;13;0;4;13;1;3;1;5;11;7;no;10;3;0;1;4;1;4;1
4th (43);06:35;0;-5;2;3;10;26;0;7;3;1;3;6;9;4;no;14;2;5;2;2;3;3;0
1st (68);05:07;11;-2;5;3;8;31;4;8;2;0;4;5;14;4;no;14;1;7;1;2;2;3;2
2nd (51);06:20;0;-5;4;15;25;0;0;12;3;0;2;7;11;0;yes;1;6;0;2;0;2;4;1
3rd (47);07:47;9;0;3;7;4;10;0;14;3;1;1;6;2;7;no;13;1;3;2;3;1;3;1
4th (46);06:54;6;-1;2;3;14;13;9;0;3;0;4;9;0;7;no;9;3;2;1;3;6;2;0
1st (65);11:45;3;-5;2;3;7;48;0;7;3;0;3;14;9;2;no;14;2;8;2;1;1;3;1
2nd (56);07:06;18;0;4;13;5;0;7;9;3;0;0;15;8;7;no;8;1;0;1;4;4;3;2
3rd (54);06:33;3;-4;6;3;31;0;9;6;1;0;4;6;14;2;no;11;6;0;1;1;5;4;0
4th (51);07:44;11;-2;5;5;9;10;0;13;2;1;0;8;12;4;no;12;2;3;2;2;1;4;1
1st (60);05:44;16;0;2;10;8;18;6;0;3;0;4;24;1;5;no;12;2;5;0;2;3;3;0
2nd (59);05:52;18;0;6;10;8;0;4;13;3;0;0;6;13;7;yes;3;1;0;2;4;2;4;2
3rd (48);04:46;0;-5;3;3;14;25;0;8;2;0;3;10;16;3;yes;7;3;5;2;1;2;2;2
4th (46);05:51;0;-5;4;13;24;4;0;6;3;1;4;4;14;0;no;8;5;2;1;0;3;3;0
1st (63);04:00;9;-3;9;10;25;0;4;9;3;1;2;6;21;4;yes;7;5;0;1;2;4;3;0
2nd (58);05:01;15;0;1;10;17;0;2;13;3;0;1;14;2;7;no;12;4;0;2;4;2;2;1
3rd (57);05:37;9;-2;4;3;0;43;0;0;1;2;6;10;5;4;no;11;0;9;0;2;2;0;2
4th (40);07:28;0;-6;8;15;12;1;10;0;3;0;0;12;14;3;yes;1;2;1;0;1;5;5;1
1st (55);03:04;18;0;2;3;26;4;2;0;1;0;2;14;16;8;no;11;6;2;0;4;2;2;1
2nd (52);02:15;12;-1;3;5;0;1;6;26;3;1;0;8;8;6;no;10;0;0;3;3;4;3;1
3rd (49);02:37;0;-6;5;3;22;10;0;15;3;0;1;6;13;5;no;9;4;2;2;2;2;3;3
4th (40);02:48;5;-4;6;15;10;1;7;0;3;0;0;18;9;7;yes;1;2;1;0;3;4;4;1
1st (59);03:06;15;-1;5;5;14;0;3;18;3;0;1;5;14;8;no;10;3;0;1;4;3;3;1
2nd (58);03:20;8;-4;4;3;5;26;0;16;3;2;3;10;14;7;no;14;1;6;2;3;1;2;1
3rd (51);03:26;8;-2;3;10;22;0;6;4;3;0;0;18;10;5;no;12;4;0;1;3;2;4;1
4th (40);03:26;5;-5;2;15;3;13;3;4;3;0;2;14;9;6;yes;1;1;4;1;2;3;3;1
1st (54);02:31;14;-2;2;7;17;13;3;0;3;0;4;2;2;6;no;13;4;4;0;3;1;3;0
2nd (53);04:25;3;-4;0;3;8;43;0;0;2;2;3;10;4;2;no;14;1;9;0;1;1;2;2
3rd (50);03:12;8;-2;1;5;19;0;4;15;2;1;1;7;4;4;no;10;4;0;2;3;1;3;2
4th (47);04:05;10;-3;9;8;7;0;4;12;2;0;2;6;15;6;no;8;1;0;2;2;7;4;0
1st (64);03:46;4;-3;1;3;11;48;0;0;2;0;6;7;6;3;no;14;2;8;1;2;2;2;1
2nd (60);04:46;16;0;5;10;15;0;6;8;3;0;1;8;8;8;yes;4;3;0;1;3;2;6;0
3rd (49);03:28;1;-4;3;20;13;0;10;6;4;0;4;5;2;1;no;8;3;0;1;1;6;3;0
4th (44);04:08;13;-3;2;3;14;13;0;2;1;1;4;0;4;8;yes;5;3;4;1;3;0;4;1
1st (59);05:02;18;0;5;10;19;0;3;4;3;0;3;0;12;8;yes;3;4;0;1;4;3;3;0
2nd (58);03:18;8;-4;5;20;15;0;8;6;4;0;1;15;4;5;no;8;3;0;1;2;4;4;0
3rd (57);03:06;0;-6;2;10;4;38;0;9;3;1;5;14;0;0;no;12;1;8;1;0;2;2;0
4th (54);04:18;10;-2;6;3;8;18;3;8;3;1;2;4;17;4;no;9;1;4;1;2;2;3;3
1st (60);04:28;0;-3;2;3;11;38;0;9;3;3;3;16;11;1;no;14;2;7;2;1;1;1;1
2nd (59);06:15;17;0;10;10;9;0;6;7;3;1;2;12;16;8;no;12;2;0;1;4;4;3;0
3rd (56);05:09;8;-4;6;5;21;0;0;20;3;1;1;11;14;5;no;10;5;0;2;2;2;2;1
4th (51);05:15;6;-2;6;3;18;0;12;8;2;1;2;13;11;4;no;9;4;0;1;2;5;3;2
1st (58);03:33;17;-1;5;5;8;0;6;18;3;0;1;15;13;8;no;10;2;0;2;4;3;3;1
2nd (47);05:17;3;-5;4;3;22;13;0;7;3;1;2;9;17;5;no;14;4;4;1;2;3;2;1
3rd (43);04:12;6;-3;2;10;17;1;0;10;3;1;1;10;6;7;yes;2;5;0;1;3;2;2;1
4th (42);03:07;5;-2;1;20;11;4;3;0;4;1;4;10;8;7;no;8;2;2;0;4;2;3;0
1st (54);03:24;9;-3;2;13;16;0;3;14;3;0;2;17;8;6;no;8;3;0;2;3;3;2;2
2nd (50);04:22;8;-4;2;3;8;26;0;7;3;1;2;14;18;5;no;9;2;4;2;2;1;4;1
3rd (46);03:17;1;-5;9;10;11;16;4;0;3;0;5;3;14;4;no;12;2;4;0;2;4;2;1
4th (46);03:35;18;0;4;7;13;0;4;0;2;2;0;8;2;9;no;11;4;0;0;4;2;4;0
1st (60);04:25;13;-1;8;3;17;0;8;12;2;1;1;0;13;4;no;9;3;0;2;3;3;4;2
2nd (52);04:31;5;-3;5;10;9;26;0;0;3;0;4;7;4;3;no;12;2;5;1;1;3;3;0
3rd (50);05:49;14;-2;2;7;27;2;0;0;3;0;2;2;6;9;no;13;5;2;0;4;1;3;0
4th (44);04:58;0;-4;2;3;6;26;2;9;2;1;5;15;1;0;no;14;2;7;2;0;4;2;0
1st (56);03:49;16;0;5;10;12;4;0;9;3;0;1;12;14;8;no;12;2;2;1;4;1;3;2
2nd (51);06:07;9;-2;2;3;11;10;2;16;3;1;0;14;10;6;no;9;2;2;2;3;2;4;1
3rd (50);05:53;0;-6;1;3;4;48;0;0;2;2;4;6;4;3;no;14;1;8;1;1;1;3;1
4th (49);05:32;9;-2;8;7;14;2;5;6;3;0;2;4;8;6;no;13;2;2;1;3;5;2;0
1st (45);05:28;0;-4;0;7;9;33;0;0;3;2;3;14;2;0;no;13;3;8;0;0;1;1;0
2nd (44);08:47;12;-1;5;5;11;0;3;9;3;0;0;15;8;9;no;10;2;0;2;5;4;2;0
3rd (43);05:52;14;-1;5;20;5;0;0;0;4;0;1;3;21;10;no;8;1;0;0;5;1;6;1
4th (40);06:34;5;-3;7;3;20;2;6;0;2;4;3;7;8;3;no;9;4;2;0;1;4;2;2
1st (61);05:04;18;0;5;3;27;0;3;5;1;0;1;10;13;8;no;11;5;0;1;4;3;3;1
2nd (57);08:14;0;-5;5;10;14;18;0;15;3;0;3;9;12;0;no;12;3;5;2;0;2;1;2
3rd (54);04:32;0;-5;3;7;12;31;0;6;3;0;3;8;16;2;no;13;3;6;2;1;0;3;0
4th (52);07:23;16;0;4;10;3;1;9;9;3;1;1;18;4;7;yes;7;1;1;1;3;5;4;0
1st (64);04:33;0;-5;2;10;9;40;0;8;3;0;7;15;6;0;no;12;2;9;1;0;2;0;1
2nd (58);04:47;9;-3;4;20;15;0;4;9;4;1;0;9;6;1;no;8;2;0;1;1;4;5;0
3rd (55);06:57;13;-2;4;5;19;10;0;6;3;0;2;10;21;8;no;10;4;3;0;3;0;3;2
4th (54);06:52;13;-1;4;3;8;1;7;19;2;0;1;12;13;6;no;9;2;0;4;4;4;3;1
1st (58);03:25;9;-3;14;10;10;0;5;13;3;1;1;12;17;3;no;12;2;0;2;2;4;2;2
2nd (57);09:16;18;0;3;10;9;0;3;14;3;0;1;17;16;9;yes;4;2;0;2;4;3;4;0
3rd (52);03:57;0;-6;1;5;6;38;2;6;3;0;6;6;4;0;no;10;1;7;1;0;3;2;1
4th (47);03:28;9;-3;2;0;21;9;3;6;2;1;4;8;6;6;no;13;4;3;1;3;1;3;0
1st (62);02:53;12;0;4;5;18;0;0;23;2;0;1;9;8;6;no;10;3;0;3;3;4;3;0
2nd (58);04:11;13;-1;4;10;9;13;0;10;3;1;3;20;10;4;no;12;2;4;1;3;2;2;0
3rd (47);03:15;5;-4;10;20;9;0;7;0;4;2;1;10;18;6;no;8;2;0;0;2;3;3;2
4th (41);04:34;0;-5;4;3;6;31;2;0;3;2;4;8;11;1;no;9;1;6;0;1;2;2;2
1st (58);03:31;0;-3;6;10;24;10;4;7;3;0;2;18;20;2;no;12;4;3;1;1;1;4;1
2nd (56);02:33;12;-1;4;7;28;0;2;4;2;0;5;4;2;8;no;11;7;0;1;3;3;2;0
3rd (47);03:54;7;-2;6;5;6;10;8;7;2;0;2;9;14;5;no;10;1;3;1;3;4;2;2
4th (44);03:54;5;-2;0;3;0;38;0;0;2;0;3;13;8;8;no;14;0;7;1;3;3;2;2
1st (76);03:37;8;-4;4;3;0;48;0;17;3;0;5;4;18;2;no;14;0;8;3;1;0;4;2
2nd (58);02:44;18;0;5;5;7;0;4;19;3;0;2;9;12;9;no;10;2;0;2;5;4;2;0
3rd (45);02:39;1;-3;3;10;29;5;0;0;3;2;4;14;3;1;no;12;6;3;0;1;1;1;1
4th (40);02:44;5;-3;1;20;11;0;0;6;4;1;1;11;5;4;no;8;3;0;1;2;2;4;1
1st (70);03:53;18;0;8;7;23;0;5;9;2;0;1;6;19;8;no;11;4;0;1;3;1;5;2
2nd (57);03:30;3;-5;2;20;14;0;0;23;4;0;0;8;10;2;no;8;3;0;3;1;3;4;0
3rd (52);03:56;11;-2;6;3;2;13;9;10;3;1;2;16;9;7;no;9;1;3;1;3;3;2;3
4th (47);06:50;3;-4;4;7;9;26;2;0;3;2;2;20;12;3;no;13;2;6;0;2;2;1;0
1st (61);04:27;0;-4;1;3;8;36;0;17;3;1;3;10;11;1;no;14;1;8;2;1;0;4;1
2nd (53);03:13;8;0;2;20;11;0;8;4;4;0;2;20;10;6;no;8;3;0;1;3;4;2;1
3rd (45);04:11;8;0;2;5;21;0;0;9;3;2;2;3;4;6;no;10;4;0;0;3;3;3;0
4th (40);05:21;0;0;6;7;12;9;0;6;3;0;3;4;12;6;no;13;3;3;1;3;1;4;0
1st (54);03:18;9;-3;10;10;14;0;7;7;3;0;0;16;17;6;no;12;3;0;1;3;3;3;2
2nd (50);03:04;13;-1;1;5;17;0;3;12;3;0;2;11;6;7;no;10;3;0;1;4;4;3;0
3rd (44);02:29;14;-2;3;7;20;0;0;2;2;2;2;6;3;9;no;11;6;0;1;3;0;4;0
4th (43);03:58;0;-6;2;3;0;38;0;6;3;0;3;9;16;2;no;9;0;6;2;1;2;4;1
1st (76);03:18;0;-5;3;2;0;76;0;0;1;0;6;5;6;1;no;14;0;11;1;1;3;1;1
2nd (68);03:16;18;0;6;7;15;0;4;18;2;0;1;8;13;6;no;11;3;0;2;2;2;5;2
3rd (59);02:59;17;0;4;7;13;0;7;11;3;0;1;2;2;9;no;13;3;0;1;4;3;4;0
4th (43);04:16;0;-6;3;10;26;1;3;6;3;0;3;10;4;3;no;12;5;1;1;1;3;3;1
1st (64);03:38;11;-2;2;3;12;38;0;0;3;0;4;14;2;4;no;14;2;8;0;2;3;1;2
2nd (52);03:07;12;0;3;7;24;4;2;0;3;1;4;4;9;6;no;13;5;2;0;3;1;2;1
3rd (50);02:19;1;-4;5;20;0;0;6;22;4;0;0;9;12;1;no;8;0;0;3;1;4;6;0
4th (36);03:02;5;-3;6;5;14;0;3;6;3;2;1;2;6;6;no;10;3;0;1;2;1;4;2
1st (65);03:54;17;0;8;10;14;0;0;16;3;0;1;6;18;8;no;12;2;0;2;4;3;4;0
2nd (62);04:49;0;-6;3;3;7;55;0;0;3;2;4;8;11;0;no;14;1;9;1;0;0;3;2
3rd (62);03:56;18;0;2;20;10;0;4;8;4;1;1;11;6;5;no;8;3;0;1;3;2;4;0
4th (39);06:29;0;-5;2;3;15;4;3;17;3;3;1;16;6;1;no;9;3;1;2;1;2;3;2
1st (74);02:52;5;-5;2;3;7;62;0;0;3;0;6;10;11;3;no;14;1;11;0;1;1;2;2
2nd (72);03:57;5;-3;8;20;10;0;13;19;4;0;2;14;12;1;no;8;2;0;2;1;6;3;0
3rd (51);04:28;8;-3;2;10;25;0;2;7;3;1;2;6;7;7;yes;3;5;0;1;3;2;2;1
4th (38);03:48;15;0;0;7;6;1;0;9;3;0;0;4;4;10;no;13;1;1;2;5;1;4;1
1st (60);03:11;18;0;11;3;18;0;10;0;2;0;1;3;22;7;no;14;4;0;0;4;4;4;2
2nd (57);04:25;9;-3;4;10;12;17;0;8;3;1;3;14;10;3;no;12;2;5;1;2;0;3;1
3rd (55);03:45;1;-4;9;7;26;0;6;10;2;0;3;12;13;2;no;11;5;0;2;0;6;2;1
4th (43);05:04;3;-4;1;3;0;38;2;0;3;3;3;20;4;2;no;9;0;7;0;1;3;2;1
1st (57);02:24;16;0;2;7;29;0;3;0;3;1;2;20;6;8;no;13;6;0;0;4;2;2;0
2nd (57);02:38;6;-2;1;3;4;26;4;15;2;1;2;6;3;3;no;14;1;6;2;2;1;4;1
3rd (46);03:02;5;-3;9;5;2;0;7;21;3;1;1;3;10;7;no;10;1;0;2;3;5;2;1
4th (44);02:56;5;-3;4;13;23;0;2;0;3;0;0;6;16;7;no;8;4;0;0;3;2;5;1
1st (72);03:33;18;0;2;5;8;0;6;33;3;0;0;4;5;4;no;10;2;0;3;3;2;2;3
2nd (70);02:56;18;0;6;7;23;0;4;12;2;0;1;7;6;4;no;11;4;0;1;2;4;4;1
3rd (64);03:09;0;-6;1;7;7;55;0;0;3;1;6;8;8;0;no;13;1;10;0;0;0;2;1
4th (53);03:59;0;-6;9;13;11;0;13;13;3;0;3;3;3;0;no;8;3;0;2;0;6;4;0
1st (63);06:38;14;-1;2;10;13;0;5;20;3;0;0;13;4;6;no;12;2;0;2;3;3;5;0
2nd (56);03:25;15;-1;5;13;18;0;6;0;3;0;0;6;16;7;no;8;3;0;0;4;1;6;1
3rd (49);05:15;6;-3;6;3;0;18;12;7;3;0;5;10;7;5;no;9;0;4;1;3;7;1;1
4th (47);05:29;0;-6;4;3;20;26;0;0;1;3;6;10;12;0;yes;7;5;7;0;0;0;1;1
1st (56);03:05;11;-1;3;5;17;0;4;17;3;0;3;9;8;5;no;10;4;0;2;3;4;2;0
2nd (52);03:11;0;-3;2;0;17;36;0;0;0;0;4;10;12;1;no;14;3;8;0;1;1;3;2
3rd (52);03:42;10;-1;1;20;20;0;2;0;4;0;4;15;6;7;no;8;5;0;0;3;4;2;0
4th (49);03:28;8;-2;10;5;7;0;12;9;2;0;0;4;12;6;no;12;1;0;1;3;3;6;2
1st (75);03:31;9;-2;4;3;0;55;6;0;3;0;5;8;14;1;no;9;0;9;0;1;2;1;3
2nd (52);02:49;11;-1;2;7;29;0;4;0;2;0;0;14;6;7;no;11;5;0;0;3;2;4;2
3rd (44);05:18;14;-1;8;7;5;1;10;0;3;0;4;2;12;11;no;13;2;1;0;5;5;2;0
4th (44);04:30;0;-6;0;5;25;10;0;10;3;0;3;12;4;0;no;10;6;2;2;0;3;2;0
1st (55);05:09;12;-1;4;5;11;0;0;24;3;2;0;21;14;5;no;10;2;0;3;3;3;2;0
2nd (51);04:01;0;-6;3;3;6;38;0;7;2;0;2;6;16;0;no;14;2;7;2;0;3;2;2
