Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
2nd (54);04:04;0;-5;10;7;13;0;8;21;3;0;1;4;9;1;no;13;3;0;3;1;5;2;1
3rd (54);03:32;17;0;6;7;11;0;5;8;2;1;0;8;6;9;no;11;2;0;1;3;3;5;1
4th (53);06:02;0;-6;4;2;0;47;0;6;1;0;5;12;15;2;no;12;0;8;2;1;3;3;0
5th (44);04:51;15;-1;3;5;16;0;6;0;2;1;0;11;6;10;no;10;3;0;0;5;2;2;3
1st (63);03:54;10;-2;5;10;17;0;4;19;3;0;0;14;12;5;no;12;3;0;2;3;2;4;1
2nd (47);03:52;3;-4;7;7;13;0;8;13;3;2;0;20;8;3;no;13;2;0;2;2;5;1;1
3rd (47);03:27;8;0;4;5;12;0;0;18;3;1;1;14;24;8;no;10;3;0;2;4;2;3;0
4th (47);03:44;9;0;2;3;6;21;6;0;2;0;4;22;16;8;yes;4;1;5;1;3;2;1;3
5th (45);03:02;5;-5;9;20;9;0;7;0;4;2;0;10;20;6;no;8;2;0;0;2;4;3;1
1st (66);03:48;17;0;3;5;20;0;4;17;3;0;1;5;8;8;no;10;4;0;1;4;1;4;1
2nd (63);04:14;18;0;2;20;15;0;0;8;4;0;1;13;14;6;no;8;3;0;1;3;3;3;1
3rd (62);04:23;0;-6;1;3;9;38;0;17;3;1;3;18;3;0;no;14;2;8;2;0;2;1;2
4th (59);02:47;9;-2;5;7;23;0;3;14;3;0;0;0;7;6;no;13;4;0;2;3;2;3;1
5th (43);04:01;0;-6;8;3;0;26;12;0;3;0;6;7;11;5;no;9;0;4;1;2;7;2;2
1st (55);04:36;12;-1;4;5;16;10;3;6;3;2;2;15;9;5;no;10;3;3;0;3;2;1;1
2nd (54);05:24;1;-3;5;7;24;10;3;7;3;0;2;6;13;1;no;13;6;3;1;1;2;2;0
3rd (47);05:04;5;0;2;5;14;4;3;14;2;0;3;20;4;4;no;12;3;2;2;2;3;3;1
4th (43);03:08;0;-2;6;20;8;0;6;5;4;0;0;9;18;4;no;8;1;0;1;2;3;6;1
5th (41);03:03;13;-3;5;3;7;0;7;9;2;1;2;9;15;10;no;9;2;0;1;4;5;4;1
1st (65);02:53;16;0;2;7;21;0;0;19;2;0;1;13;6;7;no;11;5;0;3;3;2;3;0
2nd (53);06:05;0;-3;2;3;13;26;4;8;2;0;1;16;16;1;no;14;2;5;2;1;2;4;2
3rd (47);04:55;0;-3;11;10;11;1;8;9;3;0;2;2;12;3;no;12;2;1;1;2;5;3;1
4th (44);04:39;8;-1;4;5;20;0;5;3;3;0;1;12;2;6;no;10;4;0;0;3;6;1;1
5th (43);02:43;10;-1;3;0;3;28;0;0;1;1;3;12;19;7;no;13;1;7;0;3;0;4;1
1st (58);03:56;13;0;6;7;13;0;5;14;2;1;1;6;12;9;no;11;2;0;2;4;2;5;0
2nd (55);03:42;5;-3;11;20;6;0;11;5;4;0;2;9;11;7;no;8;1;0;1;3;7;2;0
3rd (53);03:51;12;-1;1;7;9;13;0;12;3;0;2;9;11;5;no;13;2;4;2;3;2;2;0
4th (44);04:49;8;-2;2;5;14;0;3;14;3;0;0;12;8;9;no;10;3;0;1;4;1;3;3
5th (41);03:25;0;-6;2;5;16;17;0;7;2;2;4;12;6;0;no;12;4;5;1;0;0;3;1
1st (68);03:33;3;-4;1;2;18;48;0;0;1;1;8;4;2;2;no;14;4;9;0;1;0;2;1
2nd (59);03:58;12;-1;6;5;6;0;3;28;3;0;0;7;10;6;no;10;1;0;3;3;3;3;2
3rd (58);02:32;15;0;4;7;19;0;6;7;3;1;1;12;4;5;no;13;5;0;1;3;3;2;0
4th (43);03:22;0;-6;4;13;22;0;0;10;3;0;2;8;13;3;no;8;4;0;2;1;4;3;1
5th (38);04:03;11;-2;4;3;9;9;4;0;3;1;1;4;6;7;no;9;2;2;0;3;3;4;2
1st (61);04:49;16;-1;5;7;15;0;3;16;3;0;1;4;4;7;no;13;3;0;2;3;5;2;0
2nd (59);02:15;18;0;5;7;17;0;4;8;2;1;0;6;9;7;no;11;3;0;1;3;1;4;3
3rd (59);02:45;1;-3;0;3;6;48;4;0;3;1;7;10;2;3;no;9;1;8;0;2;1;1;2
4th (43);03:53;0;-5;0;20;19;0;0;9;4;1;3;7;4;2;no;8;5;0;1;1;2;4;0
5th (36);03:30;5;-3;8;5;13;0;3;5;3;1;0;2;10;6;no;10;2;0;0;3;3;4;2
1st (62);04:12;18;0;2;10;20;0;4;8;3;0;2;8;4;7;yes;4;3;0;1;4;4;3;0
2nd (53);03:13;14;0;4;10;10;0;3;12;3;0;2;9;8;9;yes;6;2;0;2;4;4;3;0
3rd (50);04:27;5;-4;3;15;18;10;3;0;3;1;3;12;10;3;yes;1;5;3;0;1;1;3;1
4th (49);03:58;3;-4;6;5;25;0;0;14;2;0;1;5;10;2;no;12;5;0;2;1;3;3;2
5th (47);04:54;0;-4;2;10;0;31;0;8;3;0;4;8;10;3;yes;7;0;6;2;2;1;3;2
1st (73);03:48;18;0;4;15;18;0;7;11;3;1;1;16;6;4;yes;1;3;0;1;3;4;3;0
2nd (60);03:07;0;-5;7;3;7;34;0;14;3;1;4;6;20;0;no;9;2;6;2;0;1;2;3
3rd (51);05:05;16;-1;4;5;17;0;4;6;3;0;0;11;8;10;no;10;3;0;0;4;3;4;1
4th (51);03:03;0;-6;3;2;6;36;4;6;1;0;6;2;8;3;no;14;2;8;1;1;1;3;2
5th (43);03:49;10;-2;0;10;10;0;0;15;3;2;0;10;3;8;yes;4;2;0;2;3;2;4;0
1st (59);04:34;5;-3;2;3;9;43;0;0;2;0;7;6;4;4;no;14;3;9;0;2;1;2;1
2nd (56);04:05;3;-2;7;3;16;9;9;11;3;0;3;8;9;3;no;9;3;2;2;2;6;2;0
3rd (48);04:59;12;0;1;5;12;0;0;18;3;0;0;4;7;8;no;10;2;0;2;4;0;4;3
4th (45);02:59;14;0;2;20;9;0;0;0;4;2;0;7;7;9;no;8;2;0;0;4;1;3;2
5th (36);04:21;0;-5;4;7;28;0;2;0;2;0;2;7;5;8;no;11;6;0;0;2;3;3;2
1st (62);02:31;18;0;1;7;21;0;0;15;2;0;1;8;5;9;no;11;5;0;2;4;0;4;1
2nd (59);02:35;0;-6;2;10;6;47;0;0;3;0;4;7;2;0;no;12;1;8;1;0;1;3;1
3rd (54);02:57;4;-4;6;13;19;0;0;16;3;1;0;10;11;3;no;8;3;0;2;2;3;4;0
4th (49);02:39;13;-1;9;7;7;1;3;10;3;1;0;6;5;8;no;13;2;1;1;4;4;1;1
5th (47);02:23;10;-4;3;5;20;0;0;13;3;0;1;4;12;9;no;10;4;0;1;3;2;2;3
1st (67);02:47;11;-1;9;7;20;0;7;14;3;0;2;6;14;9;no;13;4;0;1;4;4;2;0
2nd (66);05:30;17;-1;2;7;32;0;0;9;2;0;2;6;4;6;no;11;7;0;1;2;3;2;1
3rd (65);03:00;0;-5;3;3;0;55;3;6;3;1;6;8;5;0;no;14;0;10;1;0;2;3;1
4th (54);03:32;9;-2;4;3;11;18;4;7;3;0;3;12;15;9;no;9;2;4;1;4;3;2;2
5th (38);02:35;2;-4;2;20;5;0;4;9;4;1;0;9;3;5;no;8;2;0;1;3;3;3;1
1st (70);03:19;17;0;8;3;19;1;4;18;2;0;2;4;24;5;no;14;4;1;2;3;3;4;1
2nd (64);02:23;9;-3;3;7;0;48;0;0;3;0;4;6;12;3;no;13;0;8;1;2;2;2;0
3rd (62);02:45;18;0;10;10;17;0;7;0;3;0;0;14;14;7;no;12;3;0;0;4;3;3;2
4th (47);02:52;0;-5;2;7;19;2;0;22;2;0;1;24;10;2;no;11;4;2;3;0;2;3;2
5th (43);03:33;0;-6;1;5;10;8;8;17;3;0;4;12;0;0;no;10;3;4;1;0;5;2;0
1st (61);02:40;16;-1;1;7;18;0;4;16;3;0;0;4;2;8;no;13;4;0;2;4;1;4;0
2nd (51);05:09;9;-2;4;5;17;0;4;14;3;1;1;4;10;6;no;10;4;0;1;3;1;4;1
3rd (49);03:44;3;-5;1;2;0;38;4;6;1;1;5;12;2;2;no;14;0;7;2;1;4;1;2
4th (47);03:25;10;-2;1;10;21;0;0;7;3;0;0;9;8;7;yes;4;4;0;1;3;3;3;1
5th (41);03:39;6;-4;3;20;12;0;4;0;4;0;1;8;15;4;no;8;3;0;0;2;3;4;2
1st (65);04:49;17;-1;1;3;5;38;2;0;2;1;4;6;4;6;no;14;1;8;0;3;1;3;1
2nd (56);04:15;12;0;0;7;11;0;0;26;2;0;0;25;6;9;no;11;2;0;3;3;3;3;2
3rd (50);03:40;8;-2;7;3;27;0;0;7;1;0;0;6;20;9;yes;2;5;0;1;4;3;2;2
4th (49);04:35;2;-4;4;10;6;25;0;6;3;0;5;8;8;2;no;12;1;6;1;2;1;4;0
5th (46);03:23;0;-6;7;7;26;0;5;7;3;1;2;6;13;3;no;13;7;0;1;1;3;2;0
1st (65);03:04;18;0;4;7;34;0;2;0;3;1;1;4;10;6;no;13;6;0;0;4;2;2;0
2nd (63);05:06;18;0;3;3;14;0;0;25;3;2;1;6;8;5;no;14;4;0;3;3;2;3;1
3rd (60);05:02;0;-6;8;3;0;48;7;0;3;2;5;12;10;0;no;9;0;7;1;0;3;2;2
4th (59);03:34;9;-3;9;7;20;0;9;8;2;1;3;7;10;3;no;11;4;0;1;1;6;3;0
5th (39);03:22;0;-6;7;5;9;13;3;8;3;3;1;12;3;0;no;10;2;4;0;0;3;0;3
1st (70);04:02;18;0;2;3;8;26;4;9;2;0;2;8;10;6;no;14;1;6;1;3;1;4;2
2nd (60);05:19;17;0;10;5;18;0;3;7;3;1;1;10;6;6;no;10;4;0;0;3;5;2;0
3rd (48);05:25;1;-4;4;3;13;25;6;0;3;2;2;8;3;1;no;9;2;5;0;1;2;2;3
4th (42);03:55;8;-4;2;20;11;1;0;4;4;0;2;5;12;5;no;8;2;1;1;2;5;3;0
5th (39);04:15;0;-6;2;10;13;0;5;15;3;0;1;12;12;5;yes;4;4;0;2;1;1;5;2
1st (67);03:27;12;-1;7;7;21;0;0;21;3;1;0;2;20;6;no;13;4;0;3;4;0;3;0
2nd (55);05:57;11;-3;2;10;9;26;0;0;3;0;3;16;4;7;no;12;2;6;0;3;2;1;1
3rd (54);04:22;17;-1;6;3;16;0;0;13;1;3;2;14;14;6;no;8;4;0;2;3;1;3;1
4th (53);04:45;3;-5;0;3;14;38;0;0;2;1;4;18;10;2;no;14;4;7;1;1;1;2;1
5th (49);02:54;1;-4;10;7;13;1;14;7;2;0;3;8;10;2;no;11;2;1;1;0;7;3;2
1st (54);03:17;12;-2;7;7;24;0;6;0;3;1;3;6;10;5;no;13;6;0;0;3;2;3;0
2nd (52);04:18;9;-3;8;20;6;0;12;0;4;0;0;7;13;6;no;8;1;0;0;3;5;2;3
3rd (50);04:07;0;-3;9;3;10;9;5;17;3;1;2;17;17;3;no;9;2;2;3;1;5;3;1
4th (48);04:46;0;-3;2;10;18;16;0;5;3;0;4;20;12;3;no;12;4;5;1;1;0;4;0
5th (42);03:30;15;-1;2;7;9;1;0;9;2;1;1;4;2;12;no;11;2;1;1;5;1;3;2
1st (71);03:01;16;-1;5;7;33;0;3;8;3;0;0;6;6;5;no;13;6;0;1;3;3;2;0
2nd (64);03:11;17;0;2;5;17;0;0;23;2;0;0;9;4;6;no;10;3;0;3;3;2;4;1
3rd (63);04:16;5;-5;1;3;4;55;0;0;2;0;4;5;4;3;no;14;1;9;1;1;2;2;2
4th (52);03:33;5;-3;6;3;8;18;6;9;3;1;1;4;3;2;no;9;2;4;1;2;2;2;3
5th (49);03:00;0;-4;8;20;2;0;14;9;4;0;2;4;11;1;no;8;1;0;1;1;6;4;1
1st (61);02:34;13;-1;6;7;22;0;0;14;2;0;2;11;22;8;no;11;4;0;2;3;2;4;1
2nd (58);02:56;14;-2;4;10;20;0;4;8;3;0;2;20;16;9;no;12;4;0;1;4;2;4;0
3rd (52);05:59;0;-6;5;3;10;38;2;0;2;3;5;16;16;0;no;14;2;8;0;0;1;2;2
4th (52);04:17;13;-1;2;3;5;16;3;11;3;1;1;20;8;4;no;9;1;3;2;3;4;3;1
5th (45);04:55;5;-5;7;20;11;0;7;0;4;0;0;10;15;6;no;8;3;0;0;2;3;4;2
1st (69);03:09;17;0;3;20;15;0;4;10;4;0;0;12;8;6;no;8;3;0;1;3;3;4;0
2nd (53);02:58;0;-6;6;10;11;13;4;15;3;0;2;13;8;0;no;12;2;4;2;0;4;1;2
3rd (48);02:10;8;-1;5;5;21;0;0;10;3;0;2;4;18;5;no;10;4;0;1;3;2;3;2
4th (48);03:07;14;0;4;10;7;0;5;8;3;0;0;6;14;11;yes;4;2;0;1;4;1;5;2
5th (46);04:36;0;-4;0;3;13;31;3;0;2;1;1;18;5;1;no;14;3;6;1;1;3;3;0
1st (62);06:36;10;-2;1;3;12;38;0;0;2;0;6;12;8;6;no;14;3;8;0;2;2;2;1
2nd (60);03:42;17;0;9;7;9;0;4;14;2;0;0;12;23;10;no;11;2;0;2;4;2;4;2
3rd (53);04:40;4;-2;4;3;3;26;7;8;3;1;0;22;8;3;no;9;1;4;2;2;4;1;2
4th (52);05:49;0;-4;3;10;16;10;4;13;3;0;2;19;10;3;no;12;3;3;2;1;4;2;0
5th (51);04:27;5;-2;10;20;8;0;10;0;4;0;0;10;26;9;no;8;1;0;0;4;2;6;1
1st (61);04:30;9;0;7;10;8;0;3;24;3;0;0;20;17;6;no;12;1;0;3;3;2;6;0
2nd (54);04:08;13;-1;6;7;27;0;2;0;3;1;3;2;15;7;no;13;6;0;0;4;2;2;0
3rd (52);03:23;14;-2;3;7;13;0;2;15;2;0;3;10;5;8;no;11;3;0;2;2;6;2;1
4th (51);04:59;0;-5;4;5;11;36;0;0;2;1;7;12;15;6;no;10;2;8;0;2;1;1;1
5th (38);07:10;0;-4;2;3;12;13;4;8;3;3;2;20;12;3;no;9;3;3;1;2;2;2;1
1st (67);03:37;3;-4;9;10;0;48;1;0;3;0;6;8;21;2;no;12;0;9;0;1;1;2;2
2nd (57);04:18;10;-3;4;20;13;0;4;9;4;0;0;14;8;6;no;8;3;0;1;2;5;3;0
3rd (53);05:14;17;0;2;7;9;0;4;14;2;0;1;20;9;11;no;11;2;0;2;4;3;4;1
4th (50);04:34;7;-3;5;10;21;0;5;5;3;0;1;18;9;5;yes;6;4;0;1;3;4;2;1
5th (47);03:51;6;-3;6;5;21;0;0;12;3;1;0;7;20;8;no;10;4;0;1;4;2;2;1
1st (55);05:32;18;0;5;7;13;0;3;9;3;1;1;6;2;9;no;13;2;0;1;5;4;1;1
2nd (54);04:52;14;-1;10;5;8;0;0;18;3;1;0;7;12;10;no;10;2;0;1;4;3;3;1
3rd (50);04:58;3;-4;3;20;0;0;4;24;4;0;0;8;10;3;no;8;0;0;3;2;1;6;2
4th (48);04:53;0;-6;4;10;11;21;0;8;3;1;2;8;6;0;no;12;2;6;1;0;0;3;2
5th (46);05:12;9;-3;5;7;25;0;3;0;2;0;3;5;4;8;no;11;5;0;0;3;5;3;0
1st (62);02:39;17;0;7;5;11;0;3;19;3;0;0;9;7;9;no;10;2;0;2;5;4;1;1
2nd (61);03:04;16;-1;8;20;0;0;9;9;4;0;1;11;16;7;no;8;0;0;1;3;6;3;1
3rd (49);03:40;8;-2;3;3;33;0;4;0;3;0;1;6;6;4;no;14;8;0;0;2;2;4;2
4th (45);04:52;1;-4;3;10;7;1;0;27;3;2;0;20;12;2;no;12;1;1;3;2;0;5;1
5th (40);03:50;0;-5;9;3;4;25;4;0;3;4;5;5;10;3;no;9;1;5;0;1;4;1;2
1st (58);04:15;11;-1;9;7;25;0;7;0;2;0;1;12;22;8;no;11;5;0;0;3;3;5;0
2nd (52);03:41;4;-3;9;10;14;0;7;11;3;1;1;15;14;3;no;12;3;0;2;2;4;2;1
3rd (48);03:23;13;-2;6;3;15;0;0;13;2;2;1;14;10;9;no;9;3;0;2;4;5;1;1
4th (45);06:22;10;-2;3;3;3;21;0;7;3;2;3;12;15;7;no;14;1;6;1;4;0;4;0
5th (42);04:45;5;-5;1;8;17;16;0;0;2;0;4;18;10;6;no;8;4;5;0;2;2;1;2
1st (55);04:03;10;-1;2;7;22;0;0;15;2;0;2;12;11;9;no;11;5;0;2;4;1;3;1
2nd (55);04:56;10;-1;0;3;5;38;0;0;3;2;2;19;7;6;no;9;1;7;0;2;2;2;1
3rd (50);02:32;3;-4;6;0;7;31;0;7;2;0;4;4;17;5;no;13;1;7;1;2;1;3;1
4th (47);06:43;0;-4;5;5;29;0;6;6;3;0;0;8;10;0;no;10;6;0;0;0;4;3;2
5th (47);04:47;14;-1;4;10;10;0;4;6;3;0;1;14;12;11;no;12;2;0;1;5;2;4;1
1st (57);04:47;17;0;5;5;14;0;0;16;2;0;1;8;18;8;no;10;3;0;2;4;3;3;1
2nd (54);03:34;16;-1;4;10;17;0;8;0;3;1;2;12;7;8;yes;4;3;0;0;3;5;3;0
3rd (53);02:52;0;-6;5;7;6;38;3;0;3;0;4;8;9;0;no;13;1;7;1;0;2;3;1
4th (43);02:51;10;-2;2;3;23;0;0;7;2;2;2;8;8;4;no;9;6;0;1;3;1;3;1
5th (41);03:53;0;-4;2;10;16;9;0;8;3;0;5;17;11;7;no;12;4;3;1;3;1;2;1
1st (55);03:57;11;-2;3;7;24;1;3;8;2;1;1;15;6;4;no;11;5;1;1;1;3;3;1
2nd (52);04:52;8;-2;3;20;6;0;2;15;4;1;0;18;15;4;no;8;1;0;2;3;3;2;2
3rd (50);05:22;11;-3;3;3;17;13;0;6;3;1;1;12;17;6;no;14;3;4;1;3;1;4;1
4th (49);03:17;14;-2;9;10;14;1;3;0;3;1;1;11;20;7;yes;3;3;1;0;3;4;2;1
5th (49);04:22;0;-5;8;10;12;16;3;5;3;2;3;10;8;0;no;12;3;3;2;0;2;3;0
1st (63);02:45;13;0;4;3;13;18;3;9;3;1;2;20;20;8;no;9;2;4;1;4;2;2;1
2nd (55);02:23;13;-1;3;7;16;0;2;15;2;0;0;14;7;7;no;11;3;0;2;3;4;3;1
3rd (46);03:32;4;-4;10;5;16;0;9;6;3;2;0;5;14;1;no;10;3;0;0;1;3;6;0
4th (46);04:22;5;-5;8;10;2;18;3;5;3;0;3;12;22;6;no;12;1;5;1;2;2;3;1
5th (34);03:37;5;-4;1;7;14;4;0;7;3;2;2;12;0;8;no;13;4;2;1;3;1;2;0
1st (62);04:26;18;0;8;7;16;0;4;9;2;0;1;8;13;8;no;11;3;0;1;4;3;4;1
2nd (60);04:04;8;-3;5;10;22;10;8;0;3;0;3;15;8;5;no;12;4;3;0;2;5;1;0
3rd (57);04:42;14;0;2;3;0;38;0;0;3;1;2;16;10;9;no;14;0;7;1;4;1;3;1
4th (51);04:59;0;-5;9;7;13;1;3;23;3;1;0;6;16;0;no;13;3;1;3;0;2;4;1
5th (43);04:22;0;-4;3;5;15;4;6;14;2;1;0;14;12;3;no;10;3;2;2;2;2;1;3
1st (63);04:17;16;-1;2;5;23;1;4;13;3;0;1;14;6;7;no;10;4;1;1;3;3;1;2
2nd (56);03:47;0;-4;5;10;4;25;3;13;3;0;4;6;16;0;yes;2;1;5;2;0;1;5;1
3rd (49);04:19;18;0;8;7;9;0;2;5;2;2;0;13;6;7;no;11;2;0;1;3;4;4;0
4th (49);05:17;5;-2;3;15;15;1;3;9;3;1;1;10;12;3;yes;1;4;0;2;1;2;3;2
5th (45);02:37;1;-5;8;10;21;0;3;7;3;0;1;12;15;6;no;12;4;0;1;3;3;3;1
1st (63);03:34;0;-4;2;10;0;55;0;0;3;0;7;9;2;2;no;12;0;9;1;1;3;0;1
2nd (53);03:40;1;-2;13;3;28;0;10;0;2;0;1;2;17;4;no;9;5;0;0;2;4;4;3
3rd (51);02:24;17;0;1;0;12;21;0;0;0;1;6;10;6;9;no;14;3;6;0;4;1;3;0
4th (49);02:21;13;-1;1;20;9;0;0;7;4;0;0;3;5;5;no;8;2;0;1;2;2;4;3
5th (43);04:01;0;-2;5;10;16;0;3;11;3;2;1;14;8;4;yes;6;3;0;2;2;3;2;1
1st (61);03:14;16;-1;1;2;0;31;4;8;1;1;5;10;6;7;no;14;0;7;1;3;1;4;1
2nd (54);03:24;18;0;6;3;25;0;2;0;2;2;0;14;9;9;no;9;4;0;0;5;2;3;2
3rd (53);02:47;8;-3;9;3;17;0;6;13;1;0;0;3;18;5;no;11;3;0;2;2;4;3;3
4th (51);03:28;0;-5;0;0;12;36;0;8;2;1;6;12;8;3;no;13;3;8;1;1;1;0;1
5th (45);02:58;1;-4;9;20;5;0;11;3;4;0;2;4;2;1;no;8;2;0;1;1;7;3;0
1st (67);04:51;18;0;2;3;8;36;0;0;3;1;4;16;6;4;no;14;2;8;0;2;2;2;1
2nd (62);03:34;18;0;4;7;21;0;4;8;3;0;0;10;8;9;no;13;3;0;1;5;2;4;0
3rd (59);03:47;9;-3;3;20;3;0;4;23;4;0;0;8;12;5;no;8;1;0;3;3;2;4;1
4th (56);04:53;0;-6;6;10;31;0;0;15;3;0;2;8;20;0;yes;3;7;0;2;0;2;2;2
5th (56);04:20;0;-6;5;10;6;38;3;0;3;0;2;12;8;0;no;12;1;7;1;0;2;3;1
1st (65);02:58;0;-4;8;10;10;31;3;7;3;0;4;14;16;0;no;12;3;7;1;0;1;2;1
2nd (63);03:50;17;0;2;7;12;1;0;24;3;0;0;5;8;9;no;13;2;1;3;4;2;3;0
3rd (52);04:01;5;-3;4;20;13;0;5;8;4;0;0;15;13;3;no;8;3;0;1;1;3;5;1
4th (45);04:15;13;-1;2;10;6;4;7;4;3;2;3;15;4;6;yes;7;1;2;1;4;4;1;1
5th (34);03:09;5;-4;7;3;7;10;6;0;3;3;0;2;10;7;no;9;1;2;0;3;1;4;3
1st (55);03:20;8;-1;6;7;15;0;3;17;3;0;1;4;14;8;no;13;3;0;2;4;3;3;0
2nd (55);04:37;9;-2;1;3;11;26;7;0;3;2;3;18;2;1;no;9;2;5;0;1;4;2;1
3rd (53);05:14;0;-6;1;3;12;43;0;0;3;0;5;6;10;0;no;14;3;9;0;0;1;4;1
4th (51);04:21;13;-1;7;7;16;0;2;7;2;2;1;12;6;9;no;11;3;0;1;4;3;2;1
5th (42);02:36;10;-2;4;20;8;0;2;0;4;0;2;4;12;11;no;8;2;0;0;5;3;3;1
1st (65);04:36;16;-1;5;20;21;0;4;0;4;0;3;12;16;7;no;8;5;0;0;3;2;4;0
2nd (62);03:44;5;-3;12;3;13;13;9;10;3;1;2;6;24;2;no;9;2;3;1;2;4;1;3
3rd (46);05:13;5;-4;3;5;19;0;2;16;3;2;0;20;4;7;no;10;3;0;1;3;4;2;0
4th (45);05:36;0;-5;4;3;7;21;7;8;2;0;1;10;9;3;no;14;2;6;1;1;4;3;1
5th (44);04:12;17;0;0;7;8;4;0;8;2;0;0;9;4;11;no;11;2;1;2;4;2;4;1
1st (55);02:39;18;0;1;3;20;13;0;0;3;1;0;20;20;6;no;9;4;2;1;4;0;3;2
2nd (51);03:36;8;-4;9;3;22;0;3;10;3;2;1;19;16;5;no;14;6;0;1;2;5;2;0
3rd (49);03:26;13;0;6;7;3;0;4;16;3;1;0;6;2;9;no;13;1;0;2;4;3;4;0
4th (46);02:58;1;-4;3;5;18;0;6;17;3;0;0;2;6;4;no;10;3;0;1;2;2;4;3
5th (43);03:07;0;-4;5;20;14;0;8;0;4;1;3;3;6;3;no;8;3;0;0;2;4;4;0
1st (61);04:34;13;-1;4;3;13;1;10;18;2;0;1;12;16;4;no;9;3;1;2;3;4;4;1
2nd (57);03:40;0;-6;4;3;23;31;2;0;2;0;5;10;12;0;no;14;5;6;1;0;3;2;1
3rd (56);03:16;13;-1;3;20;13;0;8;0;4;2;1;15;6;6;no;8;2;0;0;3;3;4;0
4th (52);03:05;10;-3;7;7;15;0;0;16;3;0;1;2;15;9;no;13;4;0;2;3;2;3;1
5th (52);04:36;8;-3;1;10;9;21;0;6;3;0;6;18;8;8;no;12;2;6;1;3;0;1;2
1st (58);03:02;13;0;8;7;19;0;5;6;2;0;1;4;16;11;no;11;3;0;1;4;3;5;0
2nd (56);05:01;9;-2;5;7;12;16;3;6;3;0;3;6;6;1;no;13;2;5;1;1;2;3;1
3rd (54);03:19;0;-6;5;10;20;25;0;0;3;1;7;4;6;0;yes;5;6;6;0;0;0;2;0
4th (46);05:15;9;-1;4;2;3;13;10;6;1;1;1;16;5;5;no;14;1;4;1;3;5;1;2
5th (41);03:18;8;-2;2;5;12;0;3;13;3;0;0;4;1;9;no;10;2;0;1;4;4;3;1
1st (64);05:33;5;-3;2;3;4;38;0;15;2;0;5;6;12;4;no;14;1;7;3;2;1;4;0
2nd (60);04:01;12;-1;5;7;24;0;3;10;3;0;1;6;6;5;no;13;4;0;1;3;5;2;0
3rd (54);03:56;13;-2;11;20;0;0;12;0;4;1;0;2;16;8;no;8;0;0;0;3;3;6;1
4th (53);04:12;7;-2;2;5;27;0;3;11;3;0;1;14;2;3;no;10;6;0;1;2;3;1;2
5th (41);02:29;5;-4;3;10;17;10;0;0;3;0;2;12;4;6;no;12;4;4;0;2;2;1;2
1st (61);03:06;1;-4;9;10;20;0;11;14;3;0;0;22;10;1;no;12;4;0;1;1;6;2;1
2nd (61);05:06;13;-1;2;2;9;36;0;0;1;1;6;8;12;6;no;14;2;8;0;3;0;3;1
3rd (55);04:24;8;-1;1;3;6;38;0;0;3;0;4;20;14;8;no;9;1;6;1;3;2;3;1
4th (51);03:38;7;-2;4;7;22;0;7;6;3;0;0;10;6;5;no;13;4;0;1;3;3;4;0
5th (46);07:00;5;-2;6;5;3;0;0;29;3;0;1;4;22;8;no;10;1;0;3;3;2;4;2
1st (53);01:59;4;-2;6;7;17;0;5;16;3;0;1;4;6;6;no;13;3;0;2;3;5;2;0
2nd (53);04:13;10;-1;0;3;16;25;0;0;2;0;2;13;12;9;no;14;3;4;1;4;1;4;1
3rd (51);02:28;0;-5;5;15;24;0;6;6;3;0;0;2;13;0;yes;1;5;0;1;0;1;6;2
4th (45);03:02;13;-2;6;10;15;0;3;0;3;1;3;13;0;8;no;12;5;0;0;3;5;0;1
5th (44);03:45;10;-1;2;7;6;5;0;15;2;0;0;8;9;7;no;11;1;3;2;3;0;5;2
1st (61);03:34;18;0;4;3;12;4;6;14;3;0;2;20;12;7;no;9;2;1;2;4;4;3;1
2nd (53);03:52;10;-2;5;7;20;1;5;7;3;0;2;8;13;5;no;13;6;1;1;3;2;2;0
3rd (52);04:18;17;-1;2;5;11;10;0;8;3;0;3;7;8;10;no;10;2;3;0;5;3;1;1
4th (51);04:20;0;-6;7;3;18;1;4;24;2;0;1;8;10;0;no;14;4;1;3;0;6;2;2
5th (51);03:28;0;-6;4;10;17;26;0;0;3;0;2;14;14;0;no;12;3;5;1;0;0;4;2
1st (70);03:07;13;-1;13;10;14;0;12;9;3;0;1;10;14;4;no;12;2;0;1;3;5;2;2
2nd (58);04:24;0;-6;1;15;25;0;0;23;3;0;2;11;14;0;yes;1;6;0;3;0;1;4;1
3rd (56);02:42;17;0;8;7;14;0;0;10;2;2;0;12;8;7;no;11;3;0;1;3;4;2;1
4th (49);03:12;13;-2;5;5;14;0;6;8;3;2;3;7;3;9;no;10;3;0;0;4;3;3;0
5th (42);03:12;0;-4;0;0;8;38;0;0;2;0;4;5;6;1;no;13;2;8;0;1;1;3;1
