Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
5th (48);04:24;14;0;0;3;11;18;2;0;3;2;3;22;7;9;no;9;2;4;0;4;3;2;1
6th (47);04:05;11;-2;8;10;20;0;0;0;3;1;1;7;9;7;no;12;4;0;0;3;3;3;1
7th (30);03:13;6;-3;0;3;9;4;0;11;1;2;1;18;6;4;yes;4;3;2;2;2;3;1;2
1st (72);03:44;8;-3;3;5;4;55;0;0;2;0;6;24;12;2;no;12;1;9;1;1;2;1;1
2nd (71);02:29;18;0;4;20;13;0;4;12;4;0;1;16;16;8;no;8;2;0;1;4;2;4;1
3rd (56);03:26;16;-1;4;7;18;0;6;6;2;0;5;8;2;11;no;11;4;0;1;4;6;1;0
4th (56);03:35;10;-2;2;5;23;0;3;15;3;0;2;13;7;7;no;10;5;0;1;4;4;1;0
5th (43);04:29;8;-4;5;7;6;10;3;8;3;1;1;8;8;7;no;13;1;3;1;3;2;3;1
6th (42);02:55;1;-4;7;3;0;9;11;15;2;0;0;0;13;4;yes;2;0;2;2;2;2;5;3
7th (40);05:47;0;-5;6;3;18;13;5;0;2;1;4;8;19;0;yes;7;4;5;0;0;3;2;2
1st (68);02:46;18;0;2;7;22;0;3;16;2;0;3;8;5;6;no;11;5;0;2;3;3;3;0
2nd (64);03:30;8;-1;2;3;15;26;0;11;2;0;3;14;8;5;no;14;2;6;1;2;3;2;2
3rd (59);05:55;16;-1;5;7;17;1;0;14;3;0;2;2;16;9;no;13;4;1;2;4;1;3;0
4th (47);05:11;9;-2;1;3;16;10;0;10;3;2;1;15;6;6;no;9;3;1;2;3;3;3;0
5th (46);05:34;0;-5;7;20;18;0;6;0;4;0;2;6;13;4;no;8;4;0;0;2;3;4;1
6th (43);04:03;0;-2;9;10;13;5;8;0;3;0;4;10;8;5;no;12;3;3;0;2;5;2;0
7th (38);05:00;1;-5;1;5;3;33;0;0;2;0;5;9;8;4;no;10;1;8;0;2;2;2;1
1st (60);02:59;0;-6;7;20;18;0;4;17;4;0;1;8;20;0;no;8;4;0;2;0;4;3;1
2nd (59);04:48;14;-1;6;10;22;0;0;8;3;0;1;10;14;8;yes;5;4;0;1;4;2;4;0
3rd (54);03:40;6;-2;7;5;25;0;6;7;2;0;0;11;18;7;no;10;4;0;1;4;2;2;3
4th (53);03:09;14;-1;8;7;5;0;5;15;2;0;0;22;12;8;no;11;2;0;2;2;5;3;2
5th (52);04:33;3;-5;0;3;8;43;0;0;2;1;6;11;0;5;no;14;2;8;1;2;3;0;1
6th (47);04:48;9;0;1;10;15;9;3;0;3;0;3;13;10;7;yes;2;4;2;0;3;3;2;1
7th (44);03:19;6;-1;2;0;16;16;0;5;2;0;3;8;9;7;no;13;3;5;1;3;1;3;0
1st (69);04:03;17;0;3;10;17;0;4;18;3;1;2;8;9;5;yes;4;3;0;2;2;4;3;0
2nd (63);03:58;9;-2;1;3;15;31;6;0;3;0;3;11;2;1;no;9;2;6;0;1;3;1;3
3rd (53);02:40;15;-1;5;20;10;0;4;0;4;2;1;9;6;9;no;8;3;0;0;4;2;3;0
4th (50);03:25;0;-6;10;2;8;31;5;0;1;2;4;7;16;0;no;14;1;7;0;0;4;3;1
5th (48);03:11;0;-6;9;10;15;10;4;6;3;0;1;4;17;0;yes;3;3;2;2;0;2;4;2
6th (48);02:47;6;-3;3;7;22;0;3;10;3;1;0;6;3;7;no;13;6;0;1;3;2;2;0
6th (48);03:41;10;-1;3;10;15;0;2;9;3;1;4;15;7;7;no;12;4;0;1;3;3;2;1
1st (60);04:39;11;0;7;10;23;0;9;0;3;0;4;12;4;7;no;12;4;0;0;3;6;1;1
2nd (54);03:50;9;-3;6;5;7;0;4;26;3;0;1;11;13;6;no;10;1;0;3;4;4;1;2
3rd (46);03:27;18;0;2;3;8;0;0;15;2;3;0;16;12;9;no;9;1;0;3;6;0;3;1
4th (46);04:17;8;-1;1;10;28;0;0;0;3;0;3;4;10;7;yes;4;7;0;0;2;0;6;0
5th (42);03:34;0;-5;6;10;17;2;3;9;3;0;3;3;5;3;yes;6;4;2;1;1;5;2;0
6th (38);03:36;9;-3;6;3;13;10;0;0;1;4;3;6;12;4;yes;1;4;3;0;2;1;2;1
7th (38);04:09;0;-5;1;3;10;20;2;7;1;1;5;8;4;3;yes;7;2;6;1;1;3;2;1
1st (64);03:19;5;-3;2;0;12;48;0;0;0;0;6;6;6;3;no;8;2;8;1;1;2;1;3
2nd (62);02:31;9;-1;5;10;18;0;5;16;3;0;3;12;11;3;no;12;4;0;2;2;2;5;0
3rd (55);04:59;10;-2;7;7;20;0;5;8;2;1;2;14;10;7;no;11;4;0;1;3;5;2;0
4th (51);02:51;16;-1;6;10;14;0;6;0;3;0;2;4;12;12;yes;3;3;0;0;6;3;3;0
5th (48);04:19;0;-4;4;3;4;26;7;8;3;0;3;7;6;0;no;9;1;5;2;0;4;3;2
6th (43);04:11;5;0;2;10;0;26;0;0;3;1;4;8;12;6;yes;7;0;7;0;3;1;3;1
7th (43);04:29;0;-2;1;7;28;0;0;9;3;1;2;10;4;6;no;13;6;0;1;3;2;2;0
1st (71);02:35;13;-1;4;20;11;0;9;15;4;0;2;5;0;4;no;8;2;0;1;3;5;3;0
2nd (60);02:40;13;-1;7;0;27;1;3;10;1;1;3;0;12;4;no;10;6;1;1;2;3;3;0
3rd (59);03:39;0;-6;6;7;4;38;0;10;3;0;5;4;12;2;no;13;1;8;1;1;1;3;0
4th (58);03:27;10;-4;1;3;17;31;0;0;3;1;3;5;3;6;no;14;3;7;0;2;3;1;1
5th (56);03:14;14;-1;8;3;12;16;4;0;3;2;2;14;30;9;no;9;2;3;0;4;1;4;2
6th (41);03:49;0;-6;8;10;17;1;6;5;3;2;3;11;2;0;no;12;3;1;1;0;6;0;2
7th (37);03:27;12;-1;3;10;0;10;3;0;3;3;0;28;8;7;yes;4;0;3;0;3;3;1;2
1st (73);03:21;18;0;2;20;14;0;4;15;4;0;2;9;8;6;no;8;3;0;2;3;3;3;0
2nd (58);06:11;5;-3;3;3;0;48;2;0;2;0;4;11;13;3;no;14;0;9;0;1;4;3;1
3rd (56);04:53;0;-4;3;3;19;18;1;16;1;0;3;12;10;0;yes;2;3;5;2;0;2;2;3
4th (51);02:58;0;-5;5;7;5;26;0;13;3;1;1;2;14;3;no;13;1;5;3;1;1;3;0
5th (50);04:28;8;-3;3;10;24;2;0;6;3;0;3;13;4;5;no;12;5;2;1;2;3;2;0
6th (47);03:08;10;-1;5;3;19;0;7;4;1;0;3;7;12;8;no;11;4;0;1;4;5;2;1
7th (45);05:19;14;-1;3;5;17;0;5;2;3;0;2;13;6;11;no;10;3;0;0;5;5;1;1
1st (59);05:52;5;-4;3;3;9;43;0;0;3;0;5;10;18;3;no;14;3;9;0;1;0;3;2
2nd (55);05:19;17;0;3;7;15;0;0;13;2;2;2;11;5;10;no;11;3;0;2;4;1;3;1
3rd (52);06:54;13;-1;5;0;26;1;0;8;2;0;3;8;19;12;no;13;5;1;1;6;1;2;0
4th (50);06:28;9;-2;4;8;18;0;6;7;2;0;1;14;17;5;no;8;4;0;1;3;4;3;1
5th (49);06:00;3;-4;7;5;17;13;8;0;2;0;4;8;12;2;no;10;3;4;0;1;6;2;0
6th (47);06:38;0;-6;3;3;22;13;2;10;3;0;3;9;10;2;no;9;4;2;2;1;5;2;1
7th (35);04:58;14;-2;0;10;0;13;0;0;3;1;4;23;2;14;no;12;0;4;0;6;3;0;1
1st (70);05:11;18;0;9;7;11;0;0;25;2;0;2;3;13;8;no;11;2;0;3;3;4;3;1
2nd (64);06:34;8;-3;3;10;12;31;3;0;3;0;6;10;3;2;yes;6;2;7;0;1;4;1;0
3rd (63);03:15;0;-4;2;20;14;0;8;23;4;0;3;11;10;0;no;8;3;0;3;0;4;4;0
4th (53);03:45;0;-6;4;2;22;31;0;0;1;0;4;5;11;0;no;14;4;7;0;0;2;3;2
5th (49);04:49;17;0;1;10;21;0;0;0;3;0;0;6;8;10;yes;3;4;0;0;5;1;2;3
6th (47);03:54;9;-2;3;3;13;18;3;0;3;2;3;14;6;5;no;9;3;3;1;3;3;1;1
7th (41);04:47;8;-3;6;10;12;2;6;0;3;0;2;12;10;5;yes;5;3;2;0;2;2;3;3
1st (71);03:36;0;-4;2;3;11;55;4;0;3;0;5;12;8;0;no;9;2;9;0;0;2;3;2
2nd (67);05:33;15;0;7;10;4;10;0;21;3;0;1;12;12;5;no;12;1;3;2;3;2;2;2
3rd (60);03:29;5;-3;5;15;26;0;3;9;3;0;3;9;12;3;yes;1;6;0;1;1;4;2;1
4th (48);03:37;13;-1;3;0;18;0;6;9;2;1;3;8;4;9;no;13;4;0;1;5;4;1;0
5th (47);04:46;0;-3;3;3;12;25;7;0;3;0;1;16;13;2;no;14;3;5;1;1;3;4;1
6th (43);04:36;10;-2;8;10;11;0;6;0;3;0;3;5;18;10;yes;4;2;0;0;3;6;3;1
7th (41);07:33;9;-3;5;5;14;1;2;8;3;2;1;10;5;6;no;10;3;1;0;3;3;2;1
1st (72);05:15;18;0;3;7;12;0;0;32;2;0;2;10;2;9;no;11;2;0;4;3;3;4;0
2nd (57);04:03;3;-3;0;0;16;31;5;5;0;0;6;19;0;2;no;12;4;7;1;1;5;0;0
3rd (54);05:01;11;-2;2;7;15;10;0;11;3;0;2;4;10;7;no;13;3;3;1;3;2;2;1
4th (53);05:42;10;-2;4;3;30;4;4;0;3;0;2;10;17;8;no;9;6;1;0;3;3;2;2
5th (46);07:36;4;-4;3;3;19;21;0;0;3;0;3;4;14;3;no;14;4;5;1;2;1;4;1
6th (45);04:17;7;-1;0;10;5;16;0;8;3;1;3;8;4;6;yes;3;1;4;1;3;0;2;3
7th (34);05:07;0;-5;12;15;6;0;6;0;3;0;0;0;8;6;yes;1;1;0;0;2;3;6;3
1st (67);05:18;10;-2;11;10;22;0;3;13;3;1;2;6;14;1;no;12;4;0;2;1;4;2;1
2nd (67);07:09;11;-2;7;7;15;0;0;29;3;2;1;4;14;2;no;13;3;0;3;1;2;3;1
3rd (49);02:48;13;-1;5;10;13;0;9;0;3;1;2;10;2;9;yes;3;3;0;0;5;6;0;0
4th (48);08:16;8;-4;2;2;9;26;5;0;1;1;6;11;4;8;no;14;2;6;0;3;5;1;0
5th (44);04:49;0;-5;2;3;21;18;5;0;3;0;3;19;4;0;no;9;5;4;0;0;5;1;2
6th (40);05:27;14;-2;5;7;15;0;0;1;2;1;1;2;8;11;no;11;4;0;1;4;0;6;0
7th (38);06:34;6;-4;2;20;4;10;0;0;4;0;1;6;12;7;no;8;1;3;0;3;0;4;3
1st (58);03:20;9;-1;9;10;15;13;3;0;3;0;3;8;11;3;no;12;3;4;0;2;3;2;1
2nd (55);04:38;5;-5;13;10;16;0;8;8;3;2;0;4;17;3;yes;6;3;0;1;1;5;3;0
3rd (54);05:38;4;-3;0;3;8;34;0;8;3;3;2;16;8;1;no;9;1;6;1;1;0;2;3
4th (53);04:14;8;-2;4;7;20;0;0;16;2;0;2;5;6;4;no;11;5;0;3;1;4;3;0
5th (49);04:04;15;-1;7;10;15;0;3;0;3;2;2;10;22;10;yes;7;3;0;0;5;3;3;0
6th (38);04:04;12;-2;5;5;15;0;3;0;3;2;1;15;8;8;no;10;3;0;0;4;3;2;1
7th (36);03:13;5;-4;0;15;14;0;3;3;3;1;1;18;4;5;yes;1;4;0;1;2;3;3;1
1st (64);05:58;0;-6;4;15;35;0;3;13;3;0;3;16;9;0;yes;1;8;0;2;0;2;2;1
2nd (62);04:13;0;-6;4;3;11;50;0;0;2;0;8;12;13;0;yes;5;3;10;0;0;0;2;1
3rd (59);03:06;18;0;7;7;18;0;4;5;2;1;3;8;13;9;no;11;3;0;1;4;4;3;0
4th (57);05:38;10;-2;6;3;23;0;0;17;3;1;2;8;24;1;no;14;6;0;3;1;2;4;1
5th (48);06:09;18;0;3;7;15;2;3;0;3;1;2;16;9;11;no;13;3;2;0;5;3;1;0
6th (42);05:23;8;-4;3;3;12;18;0;2;3;1;3;17;12;7;no;9;2;3;2;3;5;1;1
7th (34);08:11;9;-3;5;5;0;1;6;11;3;1;0;14;11;6;no;10;0;1;1;3;3;3;3
1st (74);03:55;13;-2;14;10;18;0;9;12;3;0;4;10;16;5;no;12;3;0;1;2;6;2;1
2nd (50);03:07;0;-5;2;7;11;26;0;9;3;0;3;6;4;0;no;13;2;5;2;0;3;3;0
3rd (44);03:34;9;-2;2;10;18;0;0;7;3;1;0;0;4;9;yes;3;4;0;1;4;2;3;0
4th (44);05:12;4;-2;1;0;4;25;3;9;0;0;5;18;14;3;yes;7;1;7;2;2;2;3;1
5th (42);03:57;10;-2;3;0;14;0;0;17;0;2;2;7;10;10;yes;1;3;0;2;5;2;3;1
6th (41);03:14;16;-1;6;3;9;0;8;0;1;2;2;2;0;11;no;9;2;0;0;5;4;2;2
7th (41);03:18;5;-3;3;3;27;0;0;6;1;3;3;18;13;7;no;11;7;0;1;3;0;2;1
1st (73);03:42;16;-1;3;3;13;13;4;22;3;1;1;8;13;4;no;14;2;4;2;2;3;4;0
2nd (65);05:32;1;-5;7;3;8;48;3;0;3;1;5;15;16;1;no;9;2;8;0;1;3;1;1
3rd (59);04:23;12;-2;4;13;10;0;7;15;3;0;0;18;17;3;no;8;2;0;2;2;3;4;2
4th (57);03:28;0;-5;1;0;12;48;1;0;1;1;7;11;0;0;no;10;3;8;1;0;3;1;0
5th (56);03:32;18;0;11;7;14;0;4;2;2;1;0;12;15;10;no;11;2;0;1;4;4;3;1
6th (55);03:49;15;-1;5;10;26;0;0;0;3;0;1;14;16;8;no;12;5;0;0;4;2;4;0
7th (49);03:46;0;-6;5;7;15;0;7;21;3;0;1;11;12;2;no;13;3;0;3;1;6;1;1
1st (65);03:15;13;-1;3;10;17;0;3;20;3;0;1;22;11;6;no;12;4;0;3;3;2;3;0
2nd (65);03:02;10;-2;1;3;5;48;0;0;1;0;7;10;4;8;no;9;1;9;0;3;2;0;2
3rd (64);03:41;0;-6;7;3;15;38;0;7;3;0;3;11;32;2;no;14;2;8;1;1;2;3;1
4th (51);05:17;18;0;5;3;8;2;1;14;1;0;2;18;14;9;no;11;1;2;2;4;4;3;1
5th (49);02:41;8;-4;2;7;36;0;0;0;3;0;2;14;10;8;no;13;8;0;0;3;1;3;0
6th (48);03:32;7;-3;3;10;8;1;5;17;3;0;2;11;9;7;yes;3;2;0;3;3;5;2;0
7th (41);03:10;3;-3;3;20;16;0;2;0;4;0;2;3;9;5;no;8;4;0;0;2;4;3;1
1st (55);02:50;13;-1;3;10;25;0;0;5;3;0;0;4;7;6;yes;3;5;0;1;3;2;3;1
2nd (54);03:19;8;-2;2;10;8;16;4;8;3;0;5;8;10;5;yes;7;2;5;1;2;1;4;1
3rd (50);02:37;0;-4;4;20;11;0;12;7;4;1;0;13;4;0;no;8;2;0;1;0;5;3;2
4th (48);03:24;18;0;4;3;19;1;3;0;3;0;3;12;13;11;no;9;4;0;0;5;4;2;1
5th (46);03:31;8;-3;8;10;3;16;4;0;3;0;1;7;6;7;no;12;1;3;1;3;4;1;2
6th (46);03:47;5;-2;0;10;5;16;2;10;3;1;3;12;8;2;yes;4;2;5;1;0;2;3;1
7th (43);03:38;5;-5;4;0;21;0;0;18;2;0;1;6;14;8;no;13;5;0;3;3;2;3;0
1st (63);03:36;5;-5;7;10;28;18;0;0;3;0;5;12;20;3;no;12;5;5;0;1;0;2;2
2nd (58);02:39;10;-2;2;10;26;0;3;9;3;0;2;13;11;7;yes;3;5;0;1;4;3;2;0
3rd (53);02:49;16;-2;7;7;12;0;5;8;3;0;1;4;13;12;no;13;2;0;1;5;4;2;1
4th (52);04:02;9;-1;4;3;16;13;2;6;3;0;3;12;14;4;no;9;5;3;1;2;3;2;1
5th (50);02:38;4;-3;4;3;11;31;0;0;1;4;4;6;3;2;no;11;3;7;0;1;1;1;0
6th (49);05:12;4;-4;1;20;0;0;5;23;4;2;1;25;6;1;no;8;0;0;4;1;5;2;0
7th (48);02:48;10;-1;6;3;24;0;6;0;3;1;0;7;12;7;no;14;5;0;0;3;3;5;1
1st (68);02:08;18;0;8;7;21;0;6;8;2;0;3;4;6;8;no;11;4;0;1;3;6;2;0
2nd (52);04:35;0;-5;9;10;24;0;0;14;3;0;0;4;24;0;yes;5;5;0;2;0;2;4;2
3rd (49);05:45;5;-5;4;7;28;10;0;0;3;0;2;4;16;6;no;13;5;3;0;2;1;3;1
4th (45);04:30;8;-3;0;8;5;25;2;0;2;3;4;16;0;5;no;8;1;6;0;2;1;3;0
5th (41);04:45;9;-1;2;10;0;10;6;5;3;0;4;12;7;8;yes;7;0;4;1;4;3;3;1
6th (40);03:13;5;-3;2;10;0;16;1;9;3;2;2;17;7;4;yes;2;0;3;1;3;4;1;1
7th (36);02:36;13;-1;3;0;17;0;4;0;1;1;2;8;5;11;no;10;4;0;0;5;3;2;2
1st (71);02:40;18;0;6;3;18;0;4;22;1;0;3;4;6;8;no;11;4;0;3;4;4;2;0
2nd (49);04:07;0;-3;4;13;22;10;3;0;3;1;2;9;7;1;no;8;4;3;0;1;4;2;0
3rd (48);02:44;12;0;4;7;11;4;3;7;3;0;1;6;2;8;no;13;2;1;2;4;4;2;0
4th (47);03:22;0;-4;11;3;15;10;12;0;3;0;1;10;16;5;no;9;3;2;0;2;4;3;3
5th (46);03:57;5;0;0;10;9;13;0;9;3;0;3;26;8;8;no;12;2;5;1;3;2;1;1
6th (44);03:55;5;-3;3;3;10;18;0;8;3;0;4;3;12;7;no;14;2;5;1;3;2;4;1
7th (43);03:08;0;-2;6;5;18;0;0;16;3;0;1;5;12;8;no;10;3;0;1;3;3;4;1
1st (67);02:23;16;0;15;10;15;0;11;0;3;0;2;0;18;5;no;12;3;0;0;2;6;3;1
2nd (65);03:23;0;-5;4;3;16;38;9;0;3;0;5;16;4;0;no;9;3;7;0;0;3;1;3
3rd (49);03:16;13;-2;4;5;8;2;0;19;3;0;1;9;13;11;no;10;2;2;1;4;3;1;2
4th (49);03:29;0;-3;3;7;16;26;0;0;3;0;5;2;7;0;no;13;3;7;0;0;1;4;0
5th (48);04:28;13;-1;0;0;19;0;2;15;0;2;2;12;0;6;no;11;5;0;2;4;3;2;0
6th (44);04:05;5;-2;0;20;5;0;4;12;4;1;0;12;2;3;no;8;1;0;2;1;4;4;1
7th (38);03:18;9;-3;5;10;5;0;5;7;3;0;0;8;15;9;yes;7;2;0;1;4;3;5;1
1st (72);02:17;18;0;6;7;15;0;3;23;2;0;2;12;16;7;no;11;3;0;3;3;4;3;0
2nd (65);03:12;18;0;5;5;18;0;7;12;2;0;1;8;6;7;no;10;4;0;1;4;5;1;1
3rd (63);05:00;12;0;1;3;9;38;0;0;3;0;4;6;9;5;no;14;2;7;1;3;0;3;2
4th (49);04:21;0;-5;7;3;16;10;12;6;3;1;4;19;10;1;no;9;3;2;1;1;8;1;0
5th (46);02:17;0;-6;5;10;8;16;6;7;3;0;1;8;11;0;yes;6;1;5;1;0;2;3;3
6th (41);02:58;3;-3;5;10;16;4;0;6;3;0;1;2;5;5;no;12;3;2;1;2;1;4;2
7th (39);04:07;5;-4;2;0;4;25;0;7;0;0;6;7;5;6;yes;1;1;7;1;2;4;3;0
1st (66);02:59;18;0;6;15;4;0;8;15;3;1;2;15;11;8;yes;1;1;0;2;4;5;1;1
2nd (64);02:50;16;0;8;10;3;0;7;20;3;0;0;10;8;6;no;12;1;0;3;3;3;3;2
3rd (58);03:38;12;-2;2;10;5;31;0;0;3;0;4;2;8;3;yes;7;1;7;0;2;1;4;1
4th (49);02:50;15;-1;2;10;12;0;3;8;3;0;1;2;4;8;yes;3;3;0;1;4;2;3;2
5th (49);05:01;0;-5;1;3;32;0;5;13;1;1;3;13;2;0;yes;4;7;0;2;0;5;2;0
6th (40);03:59;0;-5;11;3;0;31;0;0;2;1;2;2;18;0;yes;2;0;6;0;0;4;4;1
7th (40);03:33;0;-6;1;10;35;0;0;0;3;0;3;12;5;6;yes;6;7;0;0;2;4;2;0
1st (60);06:09;13;-1;0;3;24;1;0;20;2;0;2;16;8;3;no;14;6;0;4;2;3;3;0
2nd (53);04:30;2;-2;6;7;17;0;7;16;2;1;1;21;7;2;no;11;3;0;3;0;7;2;0
3rd (49);06:25;0;-6;8;5;13;18;3;8;3;0;2;9;26;2;no;10;2;5;0;1;2;3;2
4th (48);06:05;5;-4;8;3;8;10;9;9;1;1;1;6;16;5;no;9;2;3;1;2;2;3;3
5th (48);04:52;10;-3;2;15;18;0;6;0;3;0;0;7;9;5;yes;1;4;0;0;2;3;3;3
6th (46);03:46;12;-1;9;10;8;0;3;5;3;1;2;4;8;9;no;12;2;0;1;5;2;3;1
7th (43);04:43;14;-1;2;7;18;0;3;0;3;1;1;14;3;13;no;13;4;0;0;6;3;1;0
1st (56);03:45;10;-1;4;7;13;0;0;23;2;0;0;10;17;7;no;11;2;0;3;3;1;5;2
2nd (50);06:16;11;-1;7;5;11;0;9;8;3;1;2;8;8;7;no;10;2;0;0;4;6;1;1
3rd (47);05:33;1;-4;0;10;6;26;0;8;3;0;5;10;4;3;yes;7;1;7;1;2;4;1;0
4th (46);06:14;16;-1;2;3;15;9;2;0;1;3;5;9;2;7;no;9;4;3;0;3;2;2;0
5th (42);05:21;0;-4;10;13;20;0;3;0;3;4;3;0;11;1;no;8;5;0;0;1;2;3;0
6th (42);04:04;16;0;4;7;15;0;0;0;3;2;2;7;10;8;no;13;4;0;0;4;2;3;0
7th (35);08:19;0;-5;7;10;13;0;3;7;3;0;0;16;8;6;yes;5;3;0;1;2;3;4;2
1st (58);03:59;13;-1;6;3;6;13;6;12;3;0;3;9;14;3;no;9;1;3;2;2;6;2;1
2nd (56);03:43;16;0;1;3;7;26;3;0;3;0;3;5;6;8;no;14;2;6;0;4;3;2;1
3rd (54);04:10;6;-3;4;7;23;2;3;12;3;0;1;4;6;7;no;13;4;2;1;3;3;2;0
4th (54);03:19;9;-2;0;10;37;0;0;0;3;3;4;22;1;3;yes;3;8;0;0;2;2;0;0
5th (50);03:28;10;-3;14;10;9;0;10;0;3;1;1;18;21;8;no;12;2;0;0;3;4;3;2
6th (41);03:54;0;-6;5;0;9;13;4;16;0;0;2;4;16;2;no;8;2;4;3;1;2;4;2
7th (41);04:07;6;-3;3;3;5;21;0;6;1;1;3;14;12;6;no;11;1;6;1;2;3;3;0
1st (57);02:37;10;-2;9;10;27;0;3;0;3;2;1;12;23;7;yes;3;5;0;0;4;1;3;0
2nd (55);03:29;8;0;6;3;5;21;0;12;3;2;4;6;18;5;no;14;2;5;2;2;1;2;2
3rd (54);03:38;0;-5;4;20;8;0;4;23;4;1;1;25;14;4;no;8;1;0;3;2;5;1;1
4th (48);02:44;17;0;9;2;16;1;3;0;1;2;2;8;20;9;no;12;3;1;0;4;3;4;0
5th (48);03:42;17;-1;5;10;9;1;7;0;3;0;1;10;12;11;yes;4;2;1;0;4;4;2;2
6th (47);03:50;0;-5;2;3;10;34;3;0;3;4;5;22;4;0;no;9;3;6;0;0;3;1;0
7th (43);05:34;0;-3;0;3;14;21;0;8;1;1;4;12;4;5;yes;6;3;6;1;2;1;2;1
1st (71);02:50;18;0;13;10;3;0;7;20;3;0;1;14;36;6;yes;4;1;0;3;3;4;3;1
2nd (55);05:26;8;-3;2;10;28;10;0;0;3;0;0;21;10;5;no;12;5;3;0;2;3;1;1
3rd (52);04:44;8;-3;3;3;9;13;0;19;3;0;2;4;13;4;no;14;3;4;3;2;1;4;1
4th (51);04:14;18;0;1;5;20;2;0;5;3;2;4;13;2;8;no;10;4;2;0;4;2;1;0
5th (45);04:05;1;-5;0;3;12;26;0;8;1;2;3;19;12;1;no;8;3;5;2;1;2;0;2
6th (41);04:14;0;-4;2;3;23;16;1;0;1;0;4;13;4;3;no;9;4;5;0;1;5;1;1
7th (40);04:54;8;-4;5;10;12;0;9;0;3;0;3;0;7;5;yes;6;3;0;0;2;4;5;1
1st (63);03:34;0;-4;4;3;16;25;6;13;3;0;2;10;12;0;no;9;3;5;2;0;2;3;3
2nd (54);03:30;17;0;1;7;15;0;0;14;3;1;0;7;6;11;no;13;2;0;2;5;2;3;0
3rd (53);03:23;0;-4;2;3;9;43;0;0;3;3;7;7;4;2;no;14;2;9;0;1;1;1;1
4th (53);02:57;13;0;2;0;26;0;0;12;0;3;2;8;6;5;no;11;6;0;2;2;2;3;0
5th (48);03:10;5;-2;10;10;9;10;0;6;3;0;2;5;11;3;no;12;2;4;1;1;3;2;2
6th (48);04:52;8;-2;7;15;15;0;5;0;3;0;2;6;8;9;yes;1;3;0;0;4;5;3;0
7th (48);04:59;9;-2;6;5;11;4;8;7;3;0;1;14;10;7;no;10;3;1;1;3;5;2;0
1st (64);03:41;18;0;5;5;23;0;3;10;3;0;1;9;14;7;no;10;4;0;1;4;2;3;1
2nd (62);02:57;14;0;9;7;20;0;5;7;2;0;0;24;18;8;no;11;4;0;1;3;4;3;1
3rd (58);03:38;4;-2;3;7;18;17;0;11;3;0;3;12;20;5;no;13;3;5;1;3;0;3;0
4th (54);06:14;10;-2;5;3;0;31;7;0;3;0;6;7;8;8;no;14;0;7;0;3;7;0;1
5th (49);04:38;0;-4;4;3;23;1;10;12;2;0;4;12;5;2;no;9;5;1;2;1;6;2;1
6th (47);05:43;0;-6;6;20;14;1;6;6;4;0;1;8;14;0;no;8;4;1;1;0;3;2;3
7th (44);03:57;9;-3;2;10;9;17;0;0;3;0;2;14;7;6;no;12;2;5;0;3;1;3;1
1st (62);02:59;15;0;9;7;14;0;6;11;2;0;2;6;4;6;no;11;3;0;1;2;5;4;1
2nd (61);02:54;13;0;7;10;14;0;9;8;3;0;1;14;8;5;no;12;3;0;1;3;5;1;2
3rd (57);05:52;12;-1;4;3;23;4;3;9;2;1;1;4;12;8;no;14;5;2;1;4;2;3;0
4th (50);03:29;0;-6;4;10;7;16;3;16;3;0;4;4;10;0;yes;3;2;4;2;0;5;2;0
5th (49);03:18;14;-1;2;10;23;1;0;0;3;3;2;18;4;9;yes;2;5;0;0;4;1;2;0
6th (47);03:07;0;-5;1;0;8;43;0;0;2;0;7;8;10;5;no;13;1;9;0;2;2;2;0
7th (46);02:52;0;-5;7;15;12;0;9;8;3;0;0;6;12;2;yes;1;3;0;1;1;3;4;3
1st (61);02:50;13;-1;2;2;23;0;0;22;1;0;1;16;12;8;no;12;4;0;3;4;1;3;2
2nd (54);02:47;4;-4;7;7;17;0;3;20;3;0;0;2;10;3;no;13;4;0;3;2;2;4;0
3rd (51);03:18;15;-1;6;7;14;0;4;6;2;0;0;4;3;7;no;11;3;0;1;3;3;4;2
4th (51);03:39;0;-4;3;3;23;26;0;0;2;0;1;3;5;0;no;14;4;6;0;0;4;2;2
5th (49);03:27;5;-3;3;5;8;18;0;13;3;0;4;4;2;3;no;10;2;5;1;1;3;2;1
6th (38);03:53;8;-2;3;8;9;5;5;2;2;1;3;9;4;7;no;8;2;3;1;3;3;3;0
7th (34);04:58;10;-2;3;3;5;13;2;0;3;2;3;13;15;10;no;9;2;3;0;4;3;2;1
1st (58);02:51;18;0;4;7;16;0;6;7;3;0;0;16;12;9;no;13;3;0;1;5;3;3;0
2nd (56);05:21;5;-2;1;3;28;10;0;11;3;0;3;12;14;5;no;9;6;2;1;2;2;3;1
3rd (49);03:30;10;-2;7;7;25;0;2;0;2;0;1;6;16;10;no;11;6;0;0;3;1;4;2
